code,country,continent,year,value
TJK,Tajikistan,Asia,2000,100.0
TJK,Tajikistan,Asia,2017,98.81
TKM,Turkmenistan,Asia,1995,100.0
TLS,Timor-Leste,Asia,2009,85.64
TLS,Timor-Leste,Asia,2010,80.0
TLS,Timor-Leste,Asia,2016,89.14448
TON,Tonga,Oceania,1996,99.0
TON,Tonga,Oceania,2006,99.0
TON,Tonga,Oceania,2011,99.0
TON,Tonga,Oceania,2016,98.0
TON,Tonga,Oceania,2019,99.89434
TTO,Trinidad and Tobago,North America,2022,92.0
TUN,Tunisia,Africa,2004,94.0
TUN,Tunisia,Africa,2007,96.0
TUN,Tunisia,Africa,2008,97.0
TUN,Tunisia,Africa,2010,97.0
TUN,Tunisia,Africa,2011,97.0
TUN,Tunisia,Africa,2012,97.0
TUN,Tunisia,Africa,2014,96.0
TUN,Tunisia,Africa,2018,97.97744
TUN,Tunisia,Africa,2019,97.0
TUN,Tunisia,Africa,2021,98.94075
TUR,Turkey,Asia,2004,96.0
TUR,Turkey,Asia,2005,96.0
TUR,Turkey,Asia,2006,96.0
TUR,Turkey,Asia,2007,96.0
TUR,Turkey,Asia,2009,98.0
TUR,Turkey,Asia,2010,98.0
TUR,Turkey,Asia,2011,99.0
TUR,Turkey,Asia,2012,99.0
TUR,Turkey,Asia,2013,99.0
TUR,Turkey,Asia,2014,99.0
TUR,Turkey,Asia,2015,99.0
TUR,Turkey,Asia,2016,100.0
TUR,Turkey,Asia,2017,100.0
TUR,Turkey,Asia,2018,99.39
TUR,Turkey,Asia,2019,100.0
TUR,Turkey,Asia,2021,100.0
TUR,Turkey,Asia,2022,92.23
TUV,Tuvalu,Oceania,2019,98.81539
TZA,Tanzania,Africa,2002,78.0
TZA,Tanzania,Africa,2012,86.0
TZA,Tanzania,Africa,2015,86.0
TZA,Tanzania,Africa,2022,87.07037
UGA,Uganda,Africa,2002,81.0
UGA,Uganda,Africa,2006,84.0
UGA,Uganda,Africa,2010,87.0
UGA,Uganda,Africa,2012,84.0
UGA,Uganda,Africa,2016,79.78305
UKR,Ukraine,Europe,2001,100.0
URY,Uruguay,South America,1996,99.0
URY,Uruguay,South America,2006,99.0
URY,Uruguay,South America,2007,99.0
URY,Uruguay,South America,2008,98.9
URY,Uruguay,South America,2009,99.0
URY,Uruguay,South America,2010,98.8
URY,Uruguay,South America,2011,98.9
URY,Uruguay,South America,2012,99.0
URY,Uruguay,South America,2013,98.9
URY,Uruguay,South America,2014,98.8
URY,Uruguay,South America,2015,98.9
URY,Uruguay,South America,2016,99.1
URY,Uruguay,South America,2017,98.9
URY,Uruguay,South America,2018,98.9
URY,Uruguay,South America,2019,99.0
URY,Uruguay,South America,2021,99.2
URY,Uruguay,South America,2022,99.1
UZB,Uzbekistan,Asia,2000,100.0
UZB,Uzbekistan,Asia,2013,100.0
UZB,Uzbekistan,Asia,2014,100.0
UZB,Uzbekistan,Asia,2015,100.0
UZB,Uzbekistan,Asia,2016,100.0
UZB,Uzbekistan,Asia,2018,100.0
UZB,Uzbekistan,Asia,2019,100.0
UZB,Uzbekistan,Asia,2021,100.0
UZB,Uzbekistan,Asia,2022,100.0
VEN,Venezuela,South America,2000,97.6
VEN,Venezuela,South America,2001,97.6
VEN,Venezuela,South America,2002,97.8
VEN,Venezuela,South America,2003,97.8
VEN,Venezuela,South America,2004,98.1
VEN,Venezuela,South America,2005,98.1
VEN,Venezuela,South America,2006,98.3
VEN,Venezuela,South America,2007,98.4
VEN,Venezuela,South America,2008,98.5
VEN,Venezuela,South America,2009,98.5
VEN,Venezuela,South America,2010,98.5
VEN,Venezuela,South America,2011,98.6
VEN,Venezuela,South America,2012,98.8
VEN,Venezuela,South America,2013,98.7
VEN,Venezuela,South America,2014,98.9
VEN,Venezuela,South America,2015,99.0
VEN,Venezuela,South America,2016,99.0
VNM,Vietnam,Asia,1999,95.0
VNM,Vietnam,Asia,2000,95.0
VNM,Vietnam,Asia,2009,97.0
VNM,Vietnam,Asia,2019,99.0
VNM,Vietnam,Asia,2020,98.20052
VNM,Vietnam,Asia,2022,99.0
WSM,Samoa,Oceania,2011,99.0
WSM,Samoa,Oceania,2016,100.0
WSM,Samoa,Oceania,2019,99.02413
ZAF,South Africa,Africa,1996,94.0
ZAF,South Africa,Africa,2007,98.0
ZAF,South Africa,Africa,2009,98.0
ZAF,South Africa,Africa,2010,99.0
ZAF,South Africa,Africa,2011,99.0
ZAF,South Africa,Africa,2012,99.0
ZAF,South Africa,Africa,2014,99.0
ZAF,South Africa,Africa,2015,99.0
ZAF,South Africa,Africa,2016,96.70674
ZAF,South Africa,Africa,2017,95.0
ZAF,South Africa,Africa,2019,98.0
ZAF,South Africa,Africa,2021,97.0
ZMB,Zambia,Africa,1999,69.0
ZMB,Zambia,Africa,2002,69.0
ZMB,Zambia,Africa,2010,89.0
ZMB,Zambia,Africa,2018,77.68875
ZWE,Zimbabwe,Africa,2019,92.51284
